1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
0,0,1,1,1,1,15,28,30,12,47,0,1,15,1,1,0,6,0,1,33,712,334,323,34,1,1157,594,505,2681,0,0,10311,327,241,339,379,1333,2271,46,103,49,69,0,18,451,572,27,59,5,91,44,67,0,1,1,25.9,1,10,1,92,0,41,0,0,77,0,0,5.52E+03,0,94,0,4,0,4,203,84.7,15.3,1.42,133,2,4,6,5,15,0,5,1,0,6,0,5,3,0,8,2,2,3,0,3,2,47,5,0,1,0,2,1,4,1,28,2,0,3,2,0,1,1,0,6,1,2,2,0,0,0,0,0,4,yes
1,1,1,1,1,1,21,2,3,8,13,7,3,68,5,1,1,3,2,1,9,718,63,57,26,0,1159,488,386,2236,0,0,7687,250,257,196,326,1691,1084,30,63,10,55,8,15,203,279,14,9,5,16,52,6,0,1,1,29.7,1,7,1,3,1,6,0,0,28,0,0,1.29E+03,0,98.7,0,5,0,1,38,81.8,18.2,1.56,215,0,0,2,0,8,0,1,1,4,0,0,0,0,1,19,1,1,0,0,1,0,74,0,0,0,1,1,0,2,1,29,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,394,121,115,26,0,645,340,123,1376,0,0,5567,187,100,240,200,758,1123,42,21,19,38,0,15,170,203,7,22,5,35,7,20,0,1,1,25.9,1,2,1,17,0,17,0,0,8,0,0,375,0,98.3,0,5,0,1,18,84.1,15.9,1.36,105,1,1,3,0,8,0,0,1,4,4,0,1,1,0,5,2,2,1,0,1,0,45,0,0,0,0,0,0,3,0,0,2,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,944,266,249,35,0,1483,744,724,3641,0,0,16908,446,328,416,490,1782,2464,51,156,32,73,0,23,564,752,25,54,5,70,33,53,0,1,1,26.7,1,11,1,55,0,16,0,0,39,0,0,562,0,98.7,0,7,0,8,53,85.9,14.1,1.37,110,2,2,6,3,27,0,3,3,14,3,0,4,1,2,10,4,2,1,2,3,0,63,2,0,1,1,1,0,3,1,0,1,0,0,0,0,1,0,0,4,0,3,1,1,0,0,1,0,0,no
1,1,1,1,1,1,43,28,42,8,40,0,2,19,5,1,1,4,14,1,21,526,171,169,26,0,744,323,191,1535,14,14,6892,225,120,191,236,718,1328,47,18,23,37,8,11,237,255,11,32,5,44,11,28,0,1,1,31.6,1,4,1,41,2,14,0,0,1,0,0,4.87E+03,0,96,0,4,0,4,82,84.4,15.6,1.68,82,2,0,2,0,0,0,2,2,0,1,0,0,2,0,0,4,4,4,2,1,0,62,0,0,1,0,1,0,0,1,14,2,0,2,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,131,94,113,33,157,26,3,66,12,1,1,16,94,1,27,1025,261,261,36,9,1457,852,596,3227,94,94,14330,383,406,382,446,1879,2772,33,107,28,76,51,27,458,626,28,38,5,72,34,60,0,1,1,28.1,1,11,1,72,4,71,5,0,70,18,0,1.09E+04,0,94.4,0,6,0,7,207,83,17,1.45,317,6,1,3,2,37,0,5,3,23,1,1,2,0,2,13,1,2,0,3,0,3,187,5,0,1,2,2,0,1,2,21,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,yes
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,323,243,241,30,0,648,288,122,1240,0,0,4372,220,110,170,232,764,707,43,10,28,29,0,7,137,155,13,40,5,60,8,58,0,1,1,32.3,1,2,1,63,0,16,0,0,6,0,0,1.28E+03,0,96.4,0,3,0,5,55,85.4,14.6,1.43,76,4,3,1,2,8,0,5,0,0,5,0,0,1,4,4,5,1,0,3,5,0,0,1,0,1,1,0,1,3,1,9,3,0,0,0,0,1,1,0,4,0,1,1,0,0,0,0,1,2,no
1,1,1,1,1,1,3,4,8,2,6,1,0,3,1,1,1,0,25,1,12,439,71,78,28,0,558,265,127,1004,0,0,6576,152,114,120,171,504,643,41,27,8,29,21,5,110,143,9,2,5,16,18,8,0,1,1,32.8,1,3,1,13,0,32,0,0,11,0,0,5.96E+03,0,93.8,0,4,0,2,72,81.1,18.9,1.47,24,0,0,1,1,6,0,0,0,16,0,0,2,0,0,1,1,0,0,0,0,1,22,0,0,0,2,0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,no
1,1,1,1,1,1,3,1,1,16,24,6,1,23,2,1,1,5,32,1,31,373,267,279,28,2,635,488,147,1255,0,0,4195,188,152,261,199,1095,824,52,7,36,29,22,6,155,162,7,48,5,58,11,51,0,1,1,29.7,1,7,1,73,0,10,0,0,7,0,0,193,0,98.8,0,3,0,4,13,79.7,20.3,1.86,24,5,1,8,3,0,0,0,1,8,3,0,1,7,4,0,4,0,3,0,2,1,0,0,0,1,2,1,1,1,1,11,2,1,0,0,1,0,1,1,2,0,2,1,0,0,0,1,0,2,no
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,13,1,20,326,84,88,32,0,641,309,449,1351,0,0,4576,198,132,175,219,954,1088,30,78,4,26,2,10,179,268,8,10,5,21,20,5,0,1,1,28.8,1,6,1,13,0,18,0,0,7,0,0,621,0,95.8,0,4,0,2,70,83.8,16.2,1.61,77,2,0,1,0,11,0,4,0,5,1,0,1,4,0,1,0,0,0,1,0,3,18,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,no
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,499,205,197,28,0,858,455,363,1692,0,0,5469,253,183,261,292,1043,1090,38,106,25,39,0,11,208,326,16,27,5,55,37,45,0,1,1,35.2,1,9,1,62,0,29,0,0,33,0,0,1.04E+03,0,94.8,0,4,0,4,111,81,19,1.42,70,2,3,3,0,12,0,2,2,3,5,0,3,1,3,2,2,2,0,1,2,1,1,2,0,1,2,2,1,4,1,16,1,0,1,0,0,1,1,0,2,1,1,1,1,0,0,1,0,1,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,0,2,2,0,2,0,0,18,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,85.7,14.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,1,1,0,22,24,29,105,0,2,52,2,1,0,19,0,1,33,944,378,392,27,7,1640,812,372,3176,0,0,14232,453,389,385,533,2133,2414,54,61,61,75,0,18,404,493,25,80,5,87,53,89,0,1,1,27.2,1,17,1,88,0,6,12,0,8,0,0,2.70E+03,0,99.2,0,6,12,13,32,84.9,15.1,1.55,217,6,3,7,3,26,3,3,4,2,3,0,2,2,3,24,7,4,1,2,3,3,32,0,0,1,2,0,0,5,1,22,0,0,1,1,0,1,1,1,4,3,0,3,1,0,2,0,0,1,yes
1,1,1,1,1,1,108,23,23,19,44,5,3,55,7,1,1,2,44,1,35,1060,212,209,36,0,1709,902,679,3529,0,0,14765,478,376,457,549,2440,1837,41,105,35,78,42,22,350,497,32,32,5,57,64,34,0,1,1,27.9,1,16,1,40,2,56,0,0,61,0,0,9.86E+03,0,94.8,0,8,0,2,229,83.7,16.3,1.55,504,3,2,2,2,37,0,1,2,17,3,0,1,2,2,5,1,2,2,1,2,2,131,1,0,1,5,3,0,4,1,21,1,0,2,0,0,0,1,2,1,0,1,2,2,0,0,0,0,1,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,400,154,148,26,0,599,421,188,1389,0,0,5869,183,130,291,195,934,801,51,28,17,34,0,12,186,233,8,26,5,33,12,32,0,1,1,27.1,1,5,1,35,0,12,0,0,2,0,0,970,0,97,0,4,0,1,49,84.2,15.8,1.36,92,4,3,2,2,19,0,0,0,1,4,0,0,1,3,0,0,2,1,0,0,1,13,2,0,1,0,2,1,6,0,0,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,no
1,1,1,1,1,1,144,5,6,14,37,10,5,93,13,1,2,10,10,1,23,456,100,92,29,8,718,433,185,1508,4,4,5406,234,146,249,249,1002,1129,40,32,15,44,38,8,215,248,13,14,5,23,15,11,1,1,1,28.4,1,5,1,8,4,10,0,0,14,0,0,2.21E+03,0,97.8,0,3,0,4,41,80.8,19.2,2.01,2,2,2,1,2,1,0,1,0,0,4,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,yes
1,1,1,1,1,1,0,0,0,9,14,0,1,72,1,1,1,5,1,1,17,428,158,159,31,0,827,414,218,1514,0,0,4574,229,168,221,284,1036,827,40,37,24,42,6,4,140,194,10,25,5,37,34,31,0,1,1,29.7,1,5,1,30,0,12,0,0,10,0,0,3,0,99,0,5,0,7,11,82.9,17.1,1.88,141,2,2,1,5,15,0,1,1,11,2,0,0,2,1,19,0,0,3,0,1,1,33,1,0,1,0,1,0,2,1,12,3,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,2,2,3,2,0,1,5,0,2,0,0,0,1,0,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,80,1,0,1,0,0,1,0,0,0,0,0,0,0,75,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,1,1,6,8,10,9,20,1,1,13,1,0,0,3,0,1,27,514,126,118,28,0,658,579,197,1175,0,0,6775,193,166,361,208,1234,736,34,42,23,31,0,8,127,174,8,19,5,39,12,12,0,1,1,30.7,1,3,1,17,0,20,0,0,7,0,0,5.37E+03,0,94.3,0,4,0,6,91,80.5,19.5,1.41,48,1,0,2,2,5,0,1,1,1,0,0,1,3,1,3,0,1,0,1,1,2,1,1,0,0,0,0,0,0,1,64,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,0,2,5,0,2,0,0,0,1,3,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,50,50,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,5,7,4,0,6,4,0,4,0,0,2,2,1,3,2,3,5,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,7,32,36,7,49,0,1,10,1,0,1,9,32,1,39,716,395,375,30,1,1298,636,768,2804,0,0,10055,383,276,350,467,1700,2165,46,177,51,76,10,21,444,636,22,76,5,90,75,92,0,1,1,29.4,1,6,1,107,0,86,0,0,113,0,0,6.62E+03,0,92.8,0,5,0,18,234,84,16,1.5,92,5,4,5,5,15,0,3,2,51,6,0,2,6,5,9,5,6,6,2,2,5,23,5,0,1,1,4,1,3,3,0,4,0,0,0,1,0,0,1,2,0,2,0,1,2,0,3,0,3,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,595,289,273,29,0,981,539,363,2058,0,0,6962,307,169,370,335,1155,1498,48,37,48,39,0,12,238,322,19,43,5,68,22,59,0,1,1,27.5,1,8,1,63,0,13,0,0,29,0,0,1.18E+03,0,97.2,0,5,0,6,76,83.7,16.3,1.42,188,3,2,6,2,47,0,2,1,0,4,0,2,5,0,6,0,4,3,0,1,2,0,2,0,1,1,3,1,4,2,0,2,1,4,0,1,0,0,1,5,3,0,0,0,2,0,1,0,1,no
1,1,1,1,1,0,4,12,19,0,12,0,0,0,1,0,1,0,12,1,26,486,174,164,28,0,849,343,226,1539,0,0,6290,258,130,213,294,1053,2297,40,29,31,40,0,14,170,206,9,23,5,47,30,33,0,1,1,31.2,1,10,1,33,1,21,0,0,31,0,0,3.69E+03,0,95.1,0,4,0,3,102,83.9,16.1,1.57,70,3,1,4,1,7,0,0,2,16,0,0,0,0,0,6,1,2,4,2,1,1,6,0,0,1,0,0,1,2,0,0,2,0,2,1,2,0,0,2,3,1,0,0,1,0,0,1,0,2,yes
1,1,1,1,1,1,209,51,65,31,133,2,2,73,6,1,1,23,51,1,36,955,220,208,28,9,1465,788,498,3123,51,51,14562,379,355,390,478,1661,1764,44,147,43,80,43,18,393,601,22,32,5,64,68,37,0,1,1,28.3,1,12,1,44,3,97,10,0,131,0,0,1.12E+04,0,92.5,0,5,8,3,277,83,17,1.34,324,1,1,2,3,60,1,2,0,53,0,0,2,2,0,31,3,1,1,0,3,1,46,3,0,1,1,1,0,0,0,0,2,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,650,270,259,33,0,1072,549,433,2247,0,0,8247,314,240,309,350,1315,1396,52,92,38,59,0,14,253,351,26,51,5,72,34,61,0,1,1,27.9,1,4,1,55,0,38,0,0,29,0,0,1.73E+03,0,95,0,6,0,8,137,83.6,16.4,1.38,104,4,3,2,0,6,0,2,3,7,0,0,4,4,5,2,3,3,4,4,0,0,36,2,0,0,1,1,0,1,1,0,1,2,1,0,0,1,0,2,1,1,1,0,0,0,0,1,0,3,no
1,1,1,1,1,1,46,24,27,23,63,2,6,121,16,1,2,11,20,1,12,206,138,157,30,5,285,223,26,558,9,9,2982,84,74,116,86,721,337,48,11,26,13,33,2,50,62,3,27,5,25,2,23,4,1,1,31.4,1,0,1,20,2,11,0,0,9,2,0,2.16E+03,0,93.9,0,3,0,3,44,80.9,19.1,1.72,2,1,4,1,1,1,0,3,0,0,1,0,0,0,2,0,2,2,0,0,2,1,0,1,0,0,0,0,0,1,0,3,1,0,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,yes
0,0,1,1,1,1,3,0,0,7,14,0,0,10,1,1,0,7,0,1,26,257,92,91,29,0,383,260,112,804,0,0,2560,111,79,170,129,685,413,46,28,23,17,0,6,108,136,4,10,5,25,18,3,0,1,1,25.8,1,0,1,1,1,10,0,0,11,0,0,123,0,97.5,0,3,0,1,20,80.1,19.9,1.4,1,0,1,1,0,0,0,0,0,9,1,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,no
0,0,1,1,1,1,22,13,21,8,28,2,1,19,2,1,0,7,0,1,8,291,117,120,26,0,475,280,154,1016,0,0,4017,151,117,153,164,695,782,41,34,9,25,0,9,150,191,8,18,5,24,11,26,0,1,1,28.6,1,6,1,30,0,15,0,0,14,0,0,2.99E+03,0,94.4,0,5,0,3,73,85.4,14.6,1.46,30,1,2,0,0,5,0,0,1,0,1,0,1,3,0,1,1,0,0,1,2,0,16,3,0,1,0,0,1,2,1,13,1,0,1,0,2,0,1,0,1,1,1,1,0,0,0,2,0,0,no
0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,1,0,0,0,1,0,1,2,3,2,0,1,2,0,0,0,0,0,1,1,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,25,0,1,0,0,2,50,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,101,6,6,33,77,2,2,93,8,1,2,18,1,1,28,1163,390,381,34,13,1876,754,717,3844,0,0,16389,536,371,337,591,2388,2309,54,98,45,97,35,20,369,475,24,66,5,84,47,91,5,1,1,30.2,1,13,1,126,2,7,7,0,5,0,0,1.57E+03,0,99.6,0,8,0,16,18,84.6,15.4,1.79,246,6,9,7,2,8,0,4,6,7,5,0,1,0,4,6,3,3,3,5,1,2,332,3,0,1,3,2,0,3,3,37,2,2,0,1,4,2,1,3,2,1,2,1,2,1,0,4,0,3,yes
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,33,1,26,480,322,311,30,0,766,410,192,1695,0,0,8839,260,157,241,278,890,985,43,41,58,54,12,9,279,324,16,56,5,80,17,63,0,1,1,26.8,1,4,1,89,0,42,0,0,15,0,0,6.80E+03,0,93.9,0,4,0,10,118,84.7,15.3,1.45,16,2,2,0,5,4,0,1,2,5,8,0,2,7,4,0,3,1,4,3,1,0,4,3,0,1,0,2,1,3,2,0,3,1,2,1,1,2,0,1,1,0,1,0,0,0,0,2,0,2,no
1,1,1,1,1,1,137,3,3,15,37,4,2,15,8,1,1,3,3,1,30,996,199,195,32,9,1395,651,341,2859,3,3,13728,397,262,371,441,1462,2265,64,61,32,65,18,12,389,464,24,29,5,57,38,38,0,1,1,27.3,1,10,1,38,1,18,7,0,18,0,0,663,0,98.7,0,5,0,2,36,83.8,16.2,1.45,105,1,3,4,1,6,0,1,2,12,2,0,2,4,0,2,2,2,2,1,3,1,35,0,0,1,2,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,3,0,2,1,0,3,0,0,42,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,100,0,0,0,0,0,63.6,36.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,99,32,37,14,54,5,2,78,17,1,1,6,32,1,18,381,201,191,26,2,594,297,205,962,32,32,4492,192,113,158,205,683,918,55,20,24,21,26,10,76,96,10,33,5,61,13,49,0,1,1,30.3,1,6,1,51,2,27,0,2,12,2,0,3.55E+03,0,93.1,0,3,0,2,88,81.5,18.5,1.45,2,1,0,0,1,0,0,1,1,3,1,0,1,1,2,0,0,0,1,0,1,2,0,4,0,1,3,1,1,1,1,0,1,1,0,0,0,0,0,2,1,1,2,1,0,1,0,0,0,1,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,1,0,1,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,3,0,50,0,0,0,0,0,57.1,42.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,652,154,142,29,0,1034,548,438,2299,0,0,8664,330,226,322,358,1669,1456,44,61,28,52,0,10,338,411,13,23,5,44,27,21,0,1,1,31.4,1,7,1,33,0,27,0,0,4,0,0,1.95E+03,0,97.1,0,7,0,4,72,84.4,15.6,1.49,111,3,1,0,0,12,0,1,2,1,1,0,2,1,1,1,3,0,2,0,0,1,8,2,0,1,1,5,1,3,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,no
0,0,1,1,1,1,6,13,13,13,47,0,1,15,1,1,0,5,0,1,26,757,328,327,26,8,1348,767,975,2622,0,0,9315,380,275,454,451,1608,3471,43,142,38,56,0,18,318,470,19,56,5,89,68,77,0,1,1,22,1,13,1,105,0,21,6,0,20,0,0,3.73E+03,0,97.4,0,4,2,4,83,82.7,17.3,1.66,128,3,4,5,8,10,0,4,2,8,4,0,5,5,3,3,3,2,4,3,1,0,8,4,0,0,1,2,0,0,2,20,0,1,2,0,0,1,1,0,3,1,1,0,1,2,0,1,0,1,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,805,205,203,31,0,1330,611,341,2794,0,0,10239,375,299,312,438,1447,1755,45,75,40,75,0,15,532,649,19,35,5,50,36,40,0,1,1,30.3,1,13,1,32,0,56,0,0,77,0,0,2.32E+03,0,94.8,0,6,0,4,169,83.4,16.6,1.43,186,1,2,0,5,30,0,2,3,2,2,0,1,0,3,17,4,1,1,3,2,0,115,0,0,1,3,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,2,1,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,400,153,146,28,0,704,406,232,1396,0,0,5395,233,185,221,260,805,1633,46,38,24,33,0,10,219,263,20,19,5,40,26,19,0,1,1,30,1,9,1,36,0,48,0,0,61,0,0,1.01E+03,0,91.9,0,3,0,2,138,83.9,16.1,1.49,49,2,1,1,4,6,0,3,0,28,0,0,0,2,4,1,4,2,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,1,1,0,1,0,0,21,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,71.4,28.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,725,165,157,27,0,1346,591,441,2883,0,0,11241,419,243,329,463,1517,1922,37,118,30,65,0,18,486,605,26,32,5,39,41,27,0,1,1,31.5,1,8,1,29,0,17,0,0,11,0,0,8.59E+03,0,97.5,0,5,0,4,91,86,14,1.53,107,2,3,2,1,1,0,1,0,1,1,0,2,1,1,2,2,3,2,0,1,0,37,0,0,1,2,2,1,2,0,25,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,no
1,1,1,1,1,1,14,8,9,5,23,3,2,15,6,1,1,4,4,1,23,208,129,125,21,5,321,218,55,543,0,0,1433,92,62,145,99,450,288,37,9,25,13,4,1,47,58,5,25,5,35,7,22,0,1,1,24.8,1,1,1,13,0,10,1,0,3,0,0,1.02E+03,0,94,0,3,0,3,45,75.5,24.5,1.41,15,3,1,0,0,2,0,3,0,0,1,0,0,1,1,0,1,2,2,3,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,yes
1,1,1,1,1,1,82,29,39,12,58,1,1,71,7,1,1,8,29,1,31,764,278,279,29,6,1132,648,525,2287,0,0,13199,370,235,395,401,1720,1869,61,65,39,51,18,13,343,415,19,55,5,62,27,57,0,1,1,32.4,1,13,1,67,2,39,1,0,65,0,0,2.72E+03,0,92.9,0,6,2,10,223,85.3,14.7,1.57,108,4,5,4,3,7,0,6,0,8,3,0,3,3,2,4,5,1,3,3,1,2,57,1,0,1,2,0,1,3,0,0,1,1,0,1,0,0,0,1,2,2,1,0,0,1,0,0,0,1,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,409,140,139,30,0,743,363,274,1403,0,0,5034,217,141,222,244,977,806,41,46,16,26,0,11,111,165,11,18,5,36,25,31,0,1,1,29.2,1,5,1,33,0,3,0,0,24,0,0,5,0,98.7,0,4,0,1,26,82.8,17.2,1.49,8,1,4,0,1,3,0,1,0,3,2,0,0,3,3,1,3,1,1,1,3,0,10,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,36,17,20,10,30,2,5,17,13,1,1,3,28,1,14,224,183,180,31,0,377,237,100,631,0,0,1849,117,83,122,121,348,369,38,14,15,12,26,2,50,64,1,25,5,55,3,35,0,1,1,30,1,2,1,63,0,20,0,1,0,1,0,1.32E+03,0,95.1,0,3,0,6,32,75.4,24.6,1.31,27,1,0,2,2,0,0,2,1,0,0,0,1,1,2,1,1,1,0,2,0,0,0,2,0,1,1,2,1,0,1,9,0,0,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,2,yes
1,1,1,1,1,1,221,22,25,19,53,3,2,21,11,1,1,9,39,1,24,391,183,192,30,3,663,397,86,1347,22,22,4973,245,130,220,251,825,1227,36,30,26,41,47,11,169,200,7,31,5,39,6,30,0,1,1,25.2,1,8,1,42,5,34,0,0,4,0,0,4.07E+03,0,94.4,0,3,0,4,86,82.7,17.3,1.43,12,1,1,2,1,1,0,3,3,1,1,0,2,0,2,0,2,3,2,0,0,1,0,2,0,1,0,5,1,2,2,0,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,1,0,3,yes
