1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
44,1258,851,2749,648,37,35,10540,2090,321,384,63,1807,357,354,300,6,266,1.67,538,12,73,1,18,16.7,83.3,27,1,1,1,1,29.3,5,214,99,2.19E+03,4,6,29,0,19,253,28,245,62,4,44,1,57,1,1,1,1,1,59,3,1,18,1,5,1,12,4,0,1,3,4,4,55,0,2,5,4,0,4,1,1,0,3,2,0,8,1,41,0,2,14,65,12,12,0,2,9,97,0,1,2,1,5,0,1,1,0,4,27,2,1,0,2,1,0,2,0,1,0,6,0,0,0,1,0,0,1,no
46,726,566,1469,423,27,100,8301,839,246,233,38,994,235,224,126,3,194,1.47,181,9,37,1,8,17.1,82.9,46,1,1,1,1,27.9,5,26,94.4,6.67E+03,29,11,28,0,9,315,14,335,73,6,59,1,67,1,1,1,3,1,88,7,1,4,1,41,2,1,1,0,1,4,4,1,0,0,3,2,0,0,1,1,2,5,3,0,3,3,1,28,11,7,1,28,24,29,0,0,2,35,2,2,1,1,0,0,1,1,2,4,0,1,0,1,0,1,1,2,0,1,0,1,2,0,0,0,0,0,0,yes
38,725,509,1357,499,26,123,6844,1043,325,228,40,1355,195,219,153,3,145,1.47,170,8,47,1,9,18,82,44,1,1,1,1,34.9,5,10,92.9,4.74E+03,36,2,35,0,11,229,11,226,60,11,49,1,38,1,1,1,0,1,37,5,0,3,1,35,3,0,3,0,2,3,1,1,0,0,1,4,1,0,2,3,3,0,3,2,5,0,4,0,2,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,no
1,2,2,2,1,2,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,100,0,0,1,1,1,1,0,0,0,100,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
44,1487,915,3013,630,42,199,13386,2025,297,476,88,1813,453,415,333,6,337,1.44,595,25,84,1,44,15.1,84.9,45,1,1,1,1,34.4,5,355,94.9,1.82E+03,42,10,43,0,80,380,26,368,98,9,58,0,98,0,0,0,5,0,94,7,0,32,0,0,4,16,4,0,4,6,5,4,117,0,4,4,5,0,5,2,1,6,5,2,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,5,0,0,2,0,1,2,0,9,1,1,1,0,1,2,1,0,1,0,0,0,0,0,1,0,1,1,no
48,527,324,988,329,32,23,4382,857,192,156,30,776,148,146,100,3,135,1.76,91,12,11,1,6,18.5,81.5,20,1,1,1,1,33.1,5,24,98.5,849,0,1,20,0,2,146,11,147,39,4,19,1,28,1,1,1,2,1,27,2,2,2,1,7,2,4,2,0,1,3,1,0,0,0,0,2,2,0,2,3,1,0,0,0,0,21,3,57,0,1,12,129,22,32,0,1,29,104,1,0,1,1,2,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,yes
55,1222,709,2389,578,33,191,10778,1938,322,420,46,1243,444,367,256,5,309,1.51,529,24,87,1,41,15.2,84.8,36,1,1,1,1,29.2,5,188,94,2.36E+03,38,10,31,0,99,313,11,318,76,4,48,0,76,0,0,0,2,0,89,4,0,40,0,0,2,11,4,0,3,4,1,2,43,0,3,7,1,0,2,1,1,4,5,0,3,0,0,0,6,2,0,0,0,0,0,3,0,0,0,3,7,1,0,3,1,1,0,0,4,1,2,1,0,1,1,1,0,1,8,0,0,0,0,1,1,1,0,yes
47,981,650,1938,503,33,86,8174,1376,248,324,37,1486,351,305,255,6,296,1.49,358,12,44,1,16,16.6,83.4,17,1,1,1,1,30.2,5,91,96.2,2.10E+03,28,7,23,0,49,143,19,155,27,4,16,0,24,0,0,0,1,0,30,3,0,11,0,0,1,3,5,0,0,1,1,2,38,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,yes
47,582,334,1205,241,27,85,4184,505,141,180,30,568,177,141,100,4,107,1.34,178,10,42,1,25,16.3,83.7,23,1,1,1,1,34.9,5,107,94.3,581,24,1,27,0,30,179,11,165,48,3,26,0,31,0,0,0,1,0,45,4,0,20,0,0,0,12,2,0,2,2,2,2,37,0,3,3,0,0,4,2,0,2,0,0,4,0,0,0,7,5,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,1,2,0,no
53,1466,1013,3097,1287,29,34,13851,2796,756,413,69,2197,494,365,400,4,369,1.81,582,23,117,1,44,16.9,83.1,63,1,1,1,1,25.3,5,44,99.1,1.60E+03,6,11,32,0,17,375,26,377,99,9,72,1,86,1,1,1,5,1,93,7,1,8,1,37,2,4,6,0,2,2,2,8,30,0,1,3,1,0,3,5,1,2,2,2,4,50,4,116,4,4,19,205,40,65,0,2,14,140,1,2,1,2,5,3,0,1,5,14,0,1,0,0,2,1,0,1,1,1,0,4,0,0,0,0,0,0,0,yes
33,1935,1127,3438,961,35,360,18477,3026,477,664,79,2538,448,597,373,5,354,1.68,934,29,79,1,56,17.2,82.8,40,1,1,1,1,29.6,5,365,91.7,1.48E+04,125,22,23,0,117,229,30,246,51,0,34,1,45,1,1,1,0,1,52,5,3,10,1,18,4,11,1,14,3,1,5,2,120,0,2,3,1,0,1,2,1,1,1,2,1,72,1,318,82,1,50,233,178,253,0,2,20,648,1,1,0,1,13,6,0,1,0,29,2,2,0,2,5,1,2,0,0,0,5,3,0,0,0,0,0,0,0,yes
49,1367,670,3036,600,28,73,6798,1920,321,453,58,1425,577,396,264,6,433,1.61,541,13,107,1,45,17,83,32,1,1,1,1,30.2,5,173,98.1,1.32E+03,11,7,21,0,51,184,19,175,45,2,38,1,36,1,1,1,2,1,29,1,0,37,0,9,0,10,1,0,2,3,2,1,77,0,5,1,1,0,2,4,0,1,4,0,2,0,3,0,8,4,0,0,0,0,0,0,0,0,0,1,0,3,0,3,1,1,2,0,35,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,2,2,no
50,721,405,1506,409,33,45,7213,942,271,247,29,887,222,226,138,5,161,1.4,186,12,42,1,15,13.6,86.4,33,1,1,1,1,27.6,5,86,96.6,1.11E+03,34,3,41,0,6,190,9,188,45,1,19,0,27,0,0,0,3,0,37,1,0,16,0,0,4,2,5,0,2,2,4,1,33,0,0,2,2,0,1,1,1,0,3,0,5,0,2,0,9,4,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,4,0,yes
39,571,364,1100,353,27,104,3888,605,181,199,18,757,176,183,149,3,124,1.38,103,6,34,1,12,19.3,80.7,24,1,1,1,1,30,5,51,92,3.10E+03,42,4,21,0,14,187,9,183,54,2,26,1,41,1,1,1,2,1,48,3,1,18,1,7,0,4,1,0,0,1,3,1,0,0,2,2,4,0,0,0,3,1,5,0,2,7,1,28,6,1,2,15,14,11,0,1,6,80,1,1,0,1,5,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,no
36,1132,712,2397,537,41,89,11668,1531,285,364,57,1379,454,262,252,4,278,1.42,656,16,115,1,78,15.7,84.3,53,1,1,1,1,29.8,5,224,96,2.65E+03,59,5,53,0,43,280,20,266,73,6,49,0,38,0,0,0,2,0,46,7,0,43,0,0,5,16,4,0,4,3,0,0,133,0,2,5,3,0,5,2,5,4,1,0,1,0,3,0,44,5,0,0,0,0,0,1,0,0,1,3,3,1,0,2,0,1,3,0,0,2,0,1,0,0,0,0,2,3,18,0,0,0,0,0,0,8,0,no
49,1307,672,2547,536,28,147,8863,1718,279,475,50,1142,464,400,257,5,352,1.43,493,14,82,1,54,15,85,51,1,1,1,1,29.9,5,271,95,1.91E+03,55,8,46,0,53,342,21,338,92,5,45,0,76,0,0,0,2,0,96,3,0,30,0,0,6,21,4,0,0,4,4,2,56,0,0,3,2,0,4,1,1,2,2,1,7,0,1,0,41,5,0,0,0,0,0,1,0,0,0,2,3,2,0,1,1,1,2,0,17,2,0,1,0,0,1,3,2,1,0,0,0,0,0,2,0,0,0,yes
62,756,466,1631,346,32,120,8140,842,202,268,30,785,300,216,144,5,209,1.47,315,12,79,1,50,14.7,85.3,18,1,1,1,1,37,5,43,92.5,998,73,6,16,0,67,113,14,108,34,2,16,0,18,0,0,0,1,0,13,0,0,12,0,0,0,2,1,0,0,0,0,0,20,0,0,1,1,0,1,1,0,0,2,0,1,0,0,0,68,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,no
40,792,473,1828,389,37,121,5094,1109,220,268,41,906,419,251,159,4,305,1.41,463,5,95,1,16,17.7,82.3,38,1,1,1,1,34.7,5,67,94.6,820,28,2,32,0,77,225,10,213,65,3,42,1,36,1,1,1,3,1,40,4,0,19,1,10,2,1,2,0,5,2,1,1,10,0,2,4,1,0,1,1,1,2,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,no
39,1350,929,2533,974,29,214,11880,2291,490,480,66,2096,441,443,338,4,378,1.47,378,19,60,1,32,19.9,80.1,30,1,1,1,1,28.4,5,107,93.2,9.49E+03,70,8,31,0,12,148,21,149,44,3,16,1,15,1,1,1,0,1,27,0,3,3,1,35,0,5,0,7,3,2,1,0,2,0,3,2,0,0,0,0,0,1,1,0,1,67,1,196,9,0,16,205,85,103,0,1,12,257,1,0,1,0,18,2,0,1,2,6,0,0,3,2,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,no
55,1212,686,2317,511,28,7,9010,1437,281,382,53,1315,357,311,230,4,275,1.46,499,11,82,1,70,15.9,84.1,45,1,1,1,1,31.7,5,32,99.7,268,5,2,26,0,2,397,26,397,89,12,65,0,97,0,0,0,8,0,136,6,0,0,0,0,5,1,3,0,3,2,3,2,3,0,3,3,5,0,2,2,4,8,5,2,5,0,1,0,0,4,0,0,0,0,0,0,0,0,2,3,2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,2,2,3,0,0,0,0,1,0,1,0,2,yes
38,1731,1082,3680,783,26,125,14567,2614,402,592,85,1926,733,487,371,5,510,1.44,925,21,200,1,99,15.8,84.2,40,1,1,1,1,30.5,5,265,96.7,2.73E+03,57,19,35,0,46,198,25,188,53,2,33,1,35,1,1,1,1,1,29,3,0,15,1,25,1,1,1,0,1,0,3,3,232,0,3,2,0,0,0,1,1,2,3,1,2,0,3,0,12,1,0,0,0,0,0,3,0,0,1,0,1,0,0,3,0,1,0,0,79,0,0,2,0,1,0,1,0,2,8,0,0,0,0,0,0,5,0,yes
44,1220,739,2469,617,31,98,10197,1313,390,404,62,1614,340,363,216,5,287,1.43,371,15,39,1,35,15.4,84.6,39,1,1,1,1,29.3,5,198,96.6,2.31E+03,32,9,34,0,24,293,22,282,73,5,49,1,61,1,1,1,3,0,79,8,1,13,1,0,2,5,2,0,3,4,7,4,51,0,6,4,1,0,2,2,0,2,4,2,3,10,1,32,0,2,4,130,17,35,0,1,1,54,0,0,2,1,1,1,0,1,0,0,7,4,0,1,0,1,0,3,1,0,1,0,0,0,0,0,2,1,0,yes
43,1905,1305,3784,1273,35,230,19583,3656,666,654,89,2551,594,586,498,8,495,1.4,566,23,86,1,42,16.3,83.7,58,1,1,1,1,30.6,5,135,94.4,1.42E+04,110,11,36,0,40,494,26,469,126,15,82,1,117,1,1,1,9,1,166,5,1,12,1,155,6,21,5,0,8,4,2,6,43,0,3,8,3,0,3,5,5,5,8,0,6,28,5,142,70,6,25,179,73,92,0,2,13,119,2,0,3,3,11,4,0,1,1,21,46,1,1,5,5,0,2,0,1,0,1,2,0,1,1,1,0,4,1,no
50,2006,1052,3750,801,30,194,14778,2649,294,635,90,2345,508,491,403,7,343,1.58,835,23,100,1,91,17.2,82.8,58,1,1,1,1,31.8,5,376,95.2,7.60E+03,99,16,38,0,61,382,26,377,101,6,67,1,84,1,1,1,2,0,105,5,3,34,1,0,7,40,4,10,3,4,4,4,210,0,1,3,3,0,3,2,2,4,4,1,1,76,2,255,72,7,37,215,106,117,2,2,22,150,3,1,2,2,17,1,0,1,1,2,80,0,2,0,17,1,2,2,2,1,20,5,0,2,0,0,2,5,0,yes
1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,1,1,1,1,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
65,1293,683,2479,656,34,131,10277,2386,304,441,58,1686,397,372,271,5,311,1.51,486,17,71,1,50,15.7,84.3,44,1,1,1,1,28.2,5,334,95.6,4.30E+03,44,6,39,0,60,400,15,416,88,6,65,1,84,1,1,1,6,1,134,9,1,12,1,9,5,17,3,0,5,5,3,3,53,0,1,9,2,0,3,4,3,4,2,0,3,0,1,0,17,5,0,0,0,0,0,1,0,0,0,1,4,2,0,1,1,1,2,0,50,1,0,1,0,1,0,2,4,2,2,0,1,0,0,0,0,2,1,yes
50,1059,712,1887,593,28,11,9595,2287,290,302,54,1541,132,271,249,5,96,1.48,452,12,31,1,27,17.4,82.6,62,1,1,1,1,28.5,5,183,99.5,513,5,8,29,0,6,450,15,461,110,12,75,1,117,1,1,1,2,1,139,10,0,5,1,32,2,4,5,0,2,6,4,5,90,0,4,4,4,0,6,2,2,5,8,2,1,17,4,26,3,3,3,19,0,1,0,2,1,23,1,1,1,0,6,2,5,1,2,3,22,3,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,yes
45,1604,950,3179,741,29,154,11577,2860,393,491,79,1734,629,404,328,8,501,1.46,655,14,110,1,53,17,83,59,1,1,1,1,30.1,5,219,96,8.44E+03,46,15,38,0,22,354,17,329,105,10,72,1,78,1,1,1,4,1,78,3,0,6,1,24,4,19,2,0,6,1,2,3,184,0,1,3,1,0,3,1,2,1,5,1,1,0,6,0,1,2,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,4,0,162,1,0,0,0,1,0,1,2,1,6,0,0,5,0,2,1,10,0,no
46,1290,887,2708,622,28,50,12295,2012,285,380,69,1596,410,317,267,6,300,1.68,393,17,68,1,38,17.5,82.5,34,1,1,1,1,26.7,5,294,98.5,2.50E+03,12,17,23,0,30,213,21,211,48,7,39,1,37,1,1,1,2,1,52,2,1,32,1,4,3,14,2,0,0,2,4,2,107,0,4,0,3,0,2,0,1,3,2,0,2,13,2,38,4,1,5,132,6,8,0,0,4,82,0,1,1,1,12,0,0,1,4,3,103,2,1,1,2,1,0,0,1,1,5,2,1,2,0,0,0,9,0,no
42,589,293,1042,303,34,80,4264,943,188,199,21,511,133,177,94,3,111,1.38,144,5,16,1,17,15.8,84.2,29,1,1,1,1,28.4,5,56,94.1,3.45E+03,22,4,29,0,4,198,9,200,54,1,28,1,27,1,1,1,0,0,51,3,1,6,1,0,2,5,3,0,3,3,1,3,0,0,0,3,0,0,1,1,1,1,2,2,3,9,0,43,0,2,3,47,28,34,0,1,4,100,0,1,3,0,3,2,2,1,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,yes
41,1052,724,1907,646,30,162,8894,1259,316,381,52,1357,261,352,248,4,200,1.39,257,11,44,1,23,19,81,27,1,1,1,1,30.2,5,118,93.7,7.18E+03,37,7,25,0,26,189,10,192,48,5,34,1,32,1,1,1,1,1,41,3,0,17,1,94,3,6,1,0,1,2,1,1,2,0,2,0,2,0,3,2,2,0,2,1,4,30,1,84,6,3,10,66,41,56,0,0,3,40,2,0,1,1,3,2,0,0,1,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,yes
46,1593,844,2800,713,28,86,11359,1484,310,448,61,1706,375,322,310,6,218,1.55,465,21,84,1,54,18.9,81.1,41,1,1,1,1,29.2,5,257,97.5,2.52E+03,28,17,39,0,31,308,29,302,96,5,45,1,77,1,1,1,1,1,78,1,1,42,1,38,0,35,3,0,2,3,1,2,118,0,1,2,2,0,1,4,4,0,1,3,1,37,0,77,22,1,20,90,13,14,0,1,10,181,0,0,4,0,4,3,1,1,1,8,111,2,0,2,3,1,1,0,1,1,10,3,1,15,1,0,0,19,1,no
41,905,507,1919,573,32,158,6999,1372,361,309,38,1622,363,292,212,4,282,1.42,324,21,65,1,15,16.2,83.8,44,1,1,1,1,30.2,5,46,93.9,1.82E+03,25,5,37,0,65,233,14,225,61,5,39,0,37,0,0,0,2,0,44,4,0,16,0,0,1,2,2,0,1,2,4,3,4,0,3,1,0,0,1,2,1,1,6,0,4,0,2,0,0,5,0,0,0,0,0,1,0,0,1,1,2,3,0,0,0,1,0,0,0,2,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,no
45,788,395,1400,324,31,24,3997,850,195,232,31,1156,143,181,129,6,110,1.59,239,6,21,1,33,16.8,83.2,28,1,1,1,1,28.1,5,81,98.6,589,7,5,17,0,0,186,8,177,44,4,29,0,38,0,0,0,0,0,43,3,0,7,0,0,0,8,3,0,2,3,1,3,76,0,1,2,1,0,4,2,2,1,2,2,2,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,3,1,0,0,0,1,0,0,80,0,0,0,0,1,0,0,1,2,3,0,0,2,0,0,0,8,0,yes
45,1503,906,3180,826,34,153,11794,2750,419,510,81,2136,629,438,391,6,499,1.52,597,19,112,1,63,16.1,83.9,45,1,1,1,1,30,5,141,95.7,6.65E+03,56,10,34,0,90,308,22,300,86,3,56,1,68,1,1,1,5,1,71,7,0,17,1,35,6,9,2,0,5,2,3,4,48,0,2,3,5,0,1,2,0,4,4,0,1,0,2,0,36,2,0,0,0,0,0,1,0,0,1,3,3,1,0,2,2,1,0,0,4,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,no
38,1648,1077,3269,898,37,183,13842,2253,543,540,71,2136,537,476,294,5,452,1.64,585,26,74,1,59,18.9,81.1,57,1,1,1,1,31.1,5,54,95.6,9.96E+03,43,17,43,0,64,416,23,423,99,5,82,1,89,1,1,1,3,0,108,8,2,11,1,0,4,5,4,0,4,6,8,3,6,0,0,5,3,0,5,2,2,2,3,2,4,40,1,149,11,5,20,105,87,93,0,1,4,58,0,2,3,1,2,6,2,1,1,2,1,1,1,1,0,1,2,1,3,0,0,1,0,0,0,0,0,0,0,no
1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
46,1351,853,2835,572,34,162,12063,2190,279,405,68,1354,532,332,275,6,389,1.47,835,19,139,1,73,15.1,84.9,18,1,1,1,1,28.7,5,166,95.7,8.14E+03,24,15,21,0,34,154,17,151,37,5,19,1,34,1,1,1,0,0,28,1,1,4,1,0,4,0,0,0,0,2,5,1,107,0,1,1,1,0,2,1,3,0,2,0,2,13,2,44,5,0,7,19,21,21,0,0,8,72,1,1,0,0,3,0,0,1,0,2,52,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,no
56,671,422,1143,305,34,1,6008,777,187,197,28,649,121,183,111,5,118,1.36,112,9,2,1,13,17.9,82.1,36,1,1,1,1,27.5,5,139,99.9,17,1,9,34,0,0,212,8,217,57,4,37,0,41,1,1,1,1,0,30,1,1,1,1,0,2,0,2,0,5,3,2,1,113,0,1,0,3,0,1,1,1,1,4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,no
46,470,296,886,245,34,39,3147,567,129,144,21,655,120,133,82,3,113,1.44,65,5,7,1,11,18.4,81.6,14,1,1,1,1,28.2,5,3,96.6,2.90E+03,9,5,17,0,1,150,6,157,34,3,25,1,27,1,1,1,1,1,33,1,3,0,1,22,3,0,1,2,3,1,0,3,0,0,1,1,1,0,1,1,1,2,0,0,3,1,3,10,0,0,0,1,9,12,0,2,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,yes
46,752,594,1635,468,29,176,9173,1691,284,272,36,1070,352,256,159,5,303,1.52,283,14,42,1,14,16.5,83.5,14,1,1,1,1,32.1,5,81,90.8,6.27E+03,65,12,16,0,67,115,16,112,34,1,12,1,22,1,1,1,1,1,22,0,1,6,1,9,1,2,2,0,0,1,0,1,15,0,2,2,1,0,0,1,2,0,0,0,3,20,0,65,42,3,10,38,25,33,0,0,6,73,1,1,1,0,7,1,1,1,1,1,1,0,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,no
39,757,566,1678,429,31,89,6734,1422,203,252,31,1108,300,233,205,8,253,1.41,324,10,43,1,17,16.8,83.2,26,1,1,1,1,33.1,5,188,95.8,2.43E+03,19,7,31,0,7,117,17,123,23,2,14,1,6,1,1,1,0,1,9,4,0,4,1,29,1,2,0,0,1,0,1,3,48,0,1,0,1,0,0,2,1,0,1,1,0,7,2,22,0,1,1,17,14,34,0,1,2,21,0,0,1,0,0,1,0,1,0,0,58,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,no
41,502,293,1097,296,30,18,5546,758,182,169,33,760,175,148,114,4,131,1.39,229,5,38,1,16,14.3,85.7,28,1,1,1,1,25,5,109,97.9,1.11E+03,17,0,36,0,0,165,7,156,42,2,26,0,24,0,0,0,3,0,21,2,0,6,0,0,3,5,2,0,1,3,2,1,4,0,1,3,4,0,2,3,0,2,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,no
42,1619,828,3628,769,35,51,12416,5950,429,542,72,1586,758,432,340,6,579,1.55,1266,21,113,1,89,14.3,85.7,40,1,1,1,1,30,5,493,98.4,769,32,20,32,0,32,358,25,362,84,4,56,0,75,0,0,0,4,0,120,5,0,61,0,0,5,16,2,0,2,7,7,5,109,0,2,3,2,0,8,4,1,1,5,2,6,0,2,0,29,6,0,0,0,0,0,2,0,0,2,0,2,2,0,4,2,1,1,0,28,0,1,1,0,1,0,2,0,1,3,0,0,0,0,0,0,5,2,yes
54,985,648,1936,478,36,90,8541,996,268,327,51,1127,298,294,179,4,258,1.55,246,9,40,1,30,16.5,83.5,52,1,1,1,1,28.2,5,26,96,7.37E+03,31,9,33,0,19,293,21,282,87,5,56,1,46,1,1,1,0,1,70,2,0,0,1,36,4,3,2,0,3,1,5,2,1,0,5,2,0,0,3,3,0,3,2,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0,1,3,3,3,0,2,0,1,1,0,0,1,2,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,yes
49,1842,1114,4075,843,30,143,17546,2558,381,570,110,1979,866,457,438,8,620,1.58,685,18,155,1,67,15.4,84.6,32,1,1,1,1,30.7,5,504,97,5.50E+03,38,15,28,0,85,237,23,232,62,7,34,1,46,1,1,1,1,0,67,2,1,35,1,0,2,25,2,0,2,4,3,4,251,0,2,1,2,0,0,3,1,0,1,0,4,12,2,60,19,2,11,67,25,27,0,0,6,29,0,1,0,2,9,0,1,0,0,2,85,3,0,0,3,0,1,1,0,0,35,3,0,8,0,1,0,8,1,no
91,1074,553,2306,576,35,79,7561,1228,325,348,40,1251,412,292,251,4,255,1.47,480,18,121,1,45,14.6,85.4,23,1,1,1,1,25.9,5,128,96.6,1.09E+03,39,7,32,0,27,262,19,255,66,10,47,0,60,0,0,0,1,0,65,6,0,31,0,0,0,8,1,0,4,2,1,2,50,0,4,1,2,0,3,1,0,2,2,1,4,0,0,0,17,4,0,0,0,0,0,0,0,0,1,3,3,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,5,0,1,0,0,0,1,3,2,no
53,1203,742,2437,676,42,177,9967,1247,359,407,69,1924,376,362,317,7,288,1.43,452,14,48,1,33,16,84,63,1,1,1,1,28.6,5,243,92.7,1.62E+03,111,9,50,0,85,412,15,413,114,12,79,0,81,0,0,0,3,0,97,3,0,28,0,0,4,6,3,0,3,4,0,1,72,0,2,4,3,0,0,3,2,6,2,2,3,0,1,0,61,9,0,0,0,0,0,0,0,0,1,1,2,3,0,2,3,1,3,0,32,4,0,1,0,1,1,0,0,1,6,0,0,1,2,0,1,5,0,yes
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
2,7,0,6,3,3,0,3,8,3,3,0,3,1,3,0,1,1,1,0,0,0,0,0,0,100,1,0,0,0,1,0,2,0,92.9,1,1,0,2,0,0,6,0,5,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
55,964,516,2073,437,36,91,4580,1742,224,333,55,1018,408,310,198,5,350,1.45,257,17,47,1,19,17,83,34,1,1,1,1,33.6,5,73,96.5,1.96E+03,20,9,38,0,41,171,14,175,37,3,23,1,19,1,1,1,1,1,21,4,0,11,1,13,1,4,1,0,1,0,2,1,33,0,3,2,0,0,1,2,0,2,3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,1,1,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,no
